Country,Category,name,popularity,danceability,energy,rank,Quantity,UnitPrice
Sweden,Apparel,Natten blir till dag,67.0,0.323,0.614,32.894230769230774,618,1504.3600000000001
Sweden,Apparel,Now And Then,69.71428571428571,0.442,0.6049999999999999,18.142857142857142,335,778.65
Sweden,Apparel,Now That We Don't Talk (Taylor's Version) (From The Vault),64.75,0.793,0.512,22.0,618,1504.3600000000001
Sweden,Apparel,Nu säger vi godnatt,52.5,0.493,0.0509,49.0,294,518.09
Sweden,Apparel,Nu tändas tusen juleljus,63.733333333333334,0.18326666666666663,0.10049999999999999,42.0,294,518.09
Sweden,Apparel,När lyktorna tänds – Spotify Singles,62.85,0.494,0.819,36.53333333333333,618,1504.3600000000001
Sweden,Apparel,O helga natt,63.2,0.265,0.294,43.7,294,518.09
Sweden,Apparel,On My Love,68.93630952380953,0.492,0.688,21.91845238095238,1252,2658.09
Sweden,Apparel,"One Of The Girls (with JENNIE, Lily Rose Depp)",97.69444444444444,0.522,0.641,2.5,596,1213.3200000000002
Sweden,Apparel,One Of Your Girls,85.17532467532467,0.629,0.654,11.99025974025974,618,1504.3600000000001
Sweden,Apparel,Out Of The Woods (Taylor's Version),0.0,0.547,0.885,49.0,283,725.71
Sweden,Apparel,Paint The Town Red,88.47142857142856,0.8640000000000001,0.556,11.035714285714285,618,1504.3600000000001
Sweden,Apparel,Pistol - Spotify Singles,19.0,0.678,0.513,49.0,283,725.71
Sweden,Apparel,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),95.78571428571428,0.855,0.678,3.2142857142857144,596,1213.3200000000002
Sweden,Apparel,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,93.95238095238095,0.8549999999999999,0.678,5.285714285714286,340,635.64
Sweden,Apparel,Prada,90.38839115426173,0.638,0.717,3.7408035383230045,3076,6077.72
Sweden,Apparel,Praise Jah In The Moonlight,92.67884615384615,0.66,0.7270000000000001,3.3576923076923073,719,1299.06
Sweden,Apparel,Problem,51.6,0.8949999999999999,0.356,44.4,294,518.09
Sweden,Apparel,Psykos,58.14743589743589,0.745,0.314,37.31623931623932,958,2140.0
Sweden,Apparel,Que Pasa?,61.421052631578945,0.707,0.882,41.26315789473684,629,1296.74
Sweden,Apparel,RAGGARBILAR (WARRA WARRA),68.28571428571429,0.6979999999999998,0.848,29.285714285714285,283,725.71
Sweden,Apparel,RID MIG SOM EN DALAHÄST,71.38969404186795,0.556,0.674,21.809017713365538,912,2022.45
Sweden,Apparel,ROM & COLA,54.0,0.715,0.742,23.0,340,635.64
Sweden,Apparel,Raggar-Ren,64.0,0.518,0.8000000000000002,44.333333333333336,294,518.09
Sweden,Apparel,Ramla,61.95000000000001,0.503,0.536,34.65,969,1932.38
Sweden,Apparel,Rik När Jag Dör,29.0,0.868,0.464,36.0,283,725.71
Sweden,Apparel,Rockin' Around The Christmas Tree,91.67207792207792,0.589,0.472,6.021103896103896,629,1296.74
Sweden,Apparel,SIKINA,60.66666666666667,0.673,0.875,38.0,634,1153.73
Sweden,Apparel,Sankta Lucia,50.0,0.23,0.091,45.0,294,518.09
Sweden,Apparel,Sankta Lucia (Ute är mörkt och kallt),52.0,0.608,0.0403,44.0,294,518.09
Sweden,Apparel,Santa Lucia (Luciasången),50.0,0.575,0.239,46.0,294,518.09
Sweden,Apparel,Santa Tell Me,90.63247863247864,0.525,0.621,7.207264957264957,629,1296.74
Sweden,Apparel,Santa Tell Me - Naughty Version,35.5,0.664,0.665,49.0,294,518.09
Sweden,Apparel,Saudade,68.63636363636364,0.528,0.557,25.818181818181817,283,725.71
Sweden,Apparel,Say Don't Go (Taylor's Version) (From The Vault),71.66666666666667,0.626,0.547,18.833333333333336,618,1504.3600000000001
Sweden,Apparel,Ser du månen där du är ikväll? (Tillsammans igen),65.36405529953917,0.469,0.382,36.50691244239631,629,1296.74
Sweden,Apparel,Si No Estás,97.28253968253968,0.537,0.421,3.098412698412698,912,2022.45
Sweden,Apparel,Silent Night,51.27272727272727,0.42900000000000005,0.136,47.81818181818182,294,518.09
Sweden,Apparel,Six Feet Under,65.5,0.448,0.917,20.0,256,577.6800000000001
Sweden,Apparel,Sleigh Ride,83.6,0.529,0.772,19.0,294,518.09
Sweden,Apparel,Snowman,89.50313479623824,0.716,0.512,8.512539184952978,629,1296.74
Sweden,Apparel,Soldat,68.22744360902256,0.805,0.623,26.51691729323308,618,1504.3600000000001
Sweden,Apparel,Somna,64.27898550724638,0.30595652173913046,0.07339130434782608,34.974637681159415,912,2022.45
Sweden,Apparel,Sprinter,93.72727272727273,0.916,0.583,8.818181818181818,283,725.71
Sweden,Apparel,Stad i ljus,61.0,0.375,0.425,45.0,294,518.09
Sweden,Apparel,Staffan var en stalledräng,43.0,0.358,0.136,49.0,294,518.09
Sweden,Apparel,Steppaz,42.666666666666664,0.52,0.639,51.666666666666664,335,778.65
Sweden,Apparel,Stjärnorna,63.5,0.39333333333333337,0.06853333333333333,40.8526936026936,912,2022.45
Sweden,Apparel,Stockholm,50.25,0.436,0.388,48.5,335,778.65
Sweden,Apparel,"Stockholm, Sweden",62.5,0.748,0.588,39.55,629,1296.74
Sweden,Apparel,Strangers,96.04298941798942,0.628,0.523,4.067460317460317,1252,2658.09
Sweden,Apparel,Style (Taylor's Version),0.0,0.575,0.824,44.0,283,725.71
Sweden,Apparel,Suburban Legends (Taylor's Version) (From The Vault),0.0,0.699,0.621,50.0,283,725.71
Sweden,Apparel,TOO MUCH,55.0,0.758,0.703,38.0,283,725.71
Sweden,Apparel,Teddybjörnen Fredriksson,13.5,0.504,0.252,50.0,283,725.71
Sweden,Apparel,Thank You (Not So Bad),85.63433073950316,0.673,0.9499999999999998,3.6877577084473634,2789,5237.4
Sweden,Apparel,The Christmas Song (Merry Christmas To You),75.93333333333334,0.3124,0.12566666666666668,23.933333333333334,294,518.09
Sweden,Apparel,The Door,85.45217391304348,0.731,0.861,2.3442028985507246,1353,2581.3599999999997
Sweden,Apparel,The Night We Met,80.90625,0.545,0.366,12.59375,629,1296.74
Sweden,Apparel,This Is Halloween,57.5,0.567,0.508,42.0,618,1504.3600000000001
Sweden,Apparel,Tills jag somnar,12.0,0.622,0.663,48.0,335,778.65
Sweden,Apparel,Tillsammans,63.53333333333334,0.763,0.701,34.85277777777778,969,1932.38
Sweden,Apparel,"Tomten, jag vill ha en riktig jul",61.43,0.68,0.393,42.08,629,1296.74
Sweden,Apparel,Twogunkid,50.4,0.62,0.457,46.2,294,518.09
Sweden,Apparel,Tänd Ett Ljus,23.0,0.833,0.598,49.5,294,518.09
Sweden,Apparel,Tänd ett ljus,64.51623376623377,0.678,0.558,36.71915584415584,629,1296.74
Sweden,Apparel,Underneath the Tree,86.0,0.509,0.8119999999999999,18.0,294,518.09
Sweden,Apparel,Valborg - Spotify Singles,59.292307692307695,0.528,0.571,39.957692307692305,618,1504.3600000000001
Sweden,Apparel,Vill va med dig,66.0,0.649,0.552,38.54545454545455,283,725.71
Sweden,Apparel,Välkommen hem,64.22420634920636,0.261,0.232,37.992063492063494,629,1296.74
Sweden,Apparel,Water,94.21428571428572,0.673,0.722,7.128571428571429,618,1504.3600000000001
Sweden,Apparel,We Lit,55.888888888888886,0.631,0.581,45.55555555555556,335,778.65
Sweden,Apparel,Welcome To New York (Taylor's Version),0.0,0.761,0.607,47.0,283,725.71
Sweden,Apparel,What Christmas Means To Me (with Stevie Wonder),73.5,0.362,0.818,30.0,294,518.09
Sweden,Apparel,"What Was I Made For? [From The Motion Picture ""Barbie""]",95.66666666666666,0.444,0.0911,5.291666666666666,618,1504.3600000000001
Sweden,Apparel,When We Were Young (The Logical Song),39.0,0.657,0.914,45.0,335,778.65
Sweden,Apparel,White Christmas - 1947 Version,85.88461538461539,0.31700000000000006,0.15799999999999997,11.423076923076923,629,1296.74
Sweden,Apparel,Winter Song,58.0,0.445,0.386,45.0,294,518.09
Sweden,Apparel,YOUNG THUG PÅ 1M,22.0,0.568,0.773,50.0,335,778.65
Sweden,Apparel,ZOMBIE,56.07971014492754,0.753,0.71,38.869565217391305,618,1504.3600000000001
Sweden,Apparel,exes,77.5,0.838,0.569,18.5,335,778.65
Sweden,Apparel,greedy,99.06497354497354,0.75,0.733,1.3076190476190477,1715,3379.4700000000003
Sweden,Apparel,Överallt,68.69249563006515,0.704,0.457,21.4180372371418,1225,2510.06
Sweden,Electronics,"""Slut!"" (Taylor's Version) (From The Vault)",72.83333333333333,0.629,0.413,16.333333333333336,332,649.78
Sweden,Electronics,51 - Freestyle,44.0,0.748,0.662,49.0,178,246.42000000000002
Sweden,Electronics,A Holly Jolly Christmas,91.0,0.6830000000000002,0.375,10.0,178,246.42000000000002
Sweden,Electronics,A N X I E T Y (feat. Doechii),74.0,0.931,0.401,1.0,199,299.32
Sweden,Electronics,ANARCHY - Radio Edit,22.0,0.805,0.385,19.0,249,536.4
Sweden,Electronics,ANXIETY (feat. Doechii),79.375,0.931,0.401,1.625,199,299.32
Sweden,Electronics,Aktiv,61.25595238095238,0.705,0.541,34.529761904761905,701,1218.06
Sweden,Electronics,All I Want for Christmas Is You,93.68887147335423,0.33599999999999997,0.627,5.263322884012539,353,692.04
Sweden,Electronics,Andas in andas ut,61.37182539682539,0.49700000000000005,0.611,28.89457671957672,1269,2306.05
Sweden,Electronics,Another Love,92.0,0.445,0.537,10.32857142857143,332,649.78
Sweden,Electronics,Astronaut - Spotify Singles,68.36895251578233,0.632,0.82,14.203013449287088,1162,2249.75
Sweden,Electronics,Automatic,73.26428571428572,0.701,0.516,15.25952380952381,701,1218.06
Sweden,Electronics,BONANZA,51.59649122807018,0.782,0.578,42.33333333333333,332,649.78
Sweden,Electronics,BUBBEL PÅ BALKONGEN,61.0,0.714,0.732,41.0,178,246.42000000000002
Sweden,Electronics,Babblarnas vaggvisa,64.49819955800984,0.299,0.23400000000000004,9.99189045138248,4469,8777.9
Sweden,Electronics,Banan Melon Kiwi & Citron,64.5108225108225,0.876,0.698,36.60750360750361,510,896.2
Sweden,Electronics,Bara brudar,16.0,0.627,0.868,48.0,175,445.62
Sweden,Electronics,Bella Ciao,56.5,0.85,0.711,48.25,157,204.16
Sweden,Electronics,Black Owned Business,45.333333333333336,0.968,0.476,47.333333333333336,178,246.42000000000002
Sweden,Electronics,Blank Space (Taylor's Version),0.0,0.737,0.725,46.0,157,204.16
Sweden,Electronics,Blue Christmas,89.0,0.465,0.27,16.0,178,246.42000000000002
Sweden,Electronics,Bäst här inne,50.666666666666664,0.576,0.355,48.0,157,204.16
Sweden,Electronics,Bättre nu (The Wedding),61.89149363490298,0.651,0.312,25.100259547645532,1295,2595.41
Sweden,Electronics,Can't Tame Her,75.92857142857143,0.584,0.915,8.785714285714285,369,568.28
Sweden,Electronics,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,0.0,0.521,0.366,50.0,175,445.62
Sweden,Electronics,Christmas (Baby Please Come Home),73.66666666666667,0.49499999999999994,0.793,26.666666666666668,178,246.42000000000002
Sweden,Electronics,Christmas To Me,62.5,0.292,0.483,44.0,178,246.42000000000002
Sweden,Electronics,ComWiq,52.714285714285715,0.619,0.607,46.57142857142857,157,204.16
Sweden,Electronics,"Come Whatever, Come What May",64.3076923076923,0.547,0.3469999999999999,42.15384615384615,178,246.42000000000002
Sweden,Electronics,Cruel Summer,98.08730158730158,0.552,0.702,1.9206349206349207,510,896.2
Sweden,Electronics,Dance The Night - From Barbie The Album,90.0,0.671,0.845,5.0,191,321.86
Sweden,Electronics,Dans från dig,69.77619762925659,0.814,0.651,14.864015330327106,1494,2899.53
Sweden,Electronics,Daylight,95.0,0.508,0.43,6.0,157,204.16
Sweden,Electronics,Den sista sången,66.0,0.443,0.438,34.93269230769231,332,649.78
Sweden,Electronics,Den vintertid nu kommer,63.714285714285715,0.6209999999999999,0.6,42.142857142857146,178,246.42000000000002
Sweden,Electronics,Det kommer aldrig va över för mig - Spotify Singles,67.25238095238095,0.54,0.217,26.06904761904762,701,1218.06
Sweden,Electronics,Det är ju dej jag går och väntar på,62.22222222222222,0.611,0.818,40.0,510,896.2
Sweden,Electronics,Din låt,63.66666666666667,0.8329999999999999,0.507,41.33333333333333,335,450.58000000000004
Sweden,Electronics,Djurens vaggvisa,69.02716049382717,0.7226777777777779,0.03410777777777777,23.125925925925927,510,896.2
Sweden,Electronics,Do They Know It's Christmas? - 1984 Version,82.83928571428572,0.598,0.643,16.17857142857143,353,692.04
Sweden,Electronics,Doomsday Blue,70.5,0.487,0.846,2.5,274,608.84
Sweden,Electronics,Dreams,56.8,0.9019999999999999,0.376,5.2,319,551.59
Sweden,Electronics,Driving Home for Christmas,69.83333333333334,0.603,0.705,29.55357142857143,353,692.04
Sweden,Electronics,Dum,60.0,0.603,0.44,45.333333333333336,178,246.42000000000002
Sweden,Electronics,DÅ MÅLAR VI OM,15.0,0.64,0.257,47.0,175,445.62
Sweden,Electronics,EXTEND,60.05,0.873,0.805,41.55,175,445.62
Sweden,Electronics,En kväll i juni,48.5,0.43,0.584,44.0,157,204.16
Sweden,Electronics,En till dans,66.0,0.504,0.589,37.0,157,204.16
Sweden,Electronics,FIRA JUL PÅ FYRA HJUL,63.0,0.864,0.746,43.5,178,246.42000000000002
Sweden,Electronics,Fairytale of New York (feat. Kirsty MacColl),75.0,0.271,0.551,23.925925925925924,353,692.04
Sweden,Electronics,Falling soldier,37.0,0.792,0.428,49.0,178,246.42000000000002
Sweden,Electronics,Farväl,67.49893624616263,0.6209999999999999,0.533,21.2648247304919,861,1655.6
Sweden,Electronics,Feeling Myself - Roc Boyz Remix,73.0,0.801,0.566,16.75,157,204.16
Sweden,Electronics,Feliz Navidad,76.50635208711435,0.5615145190562614,0.8294056261343012,22.500907441016334,353,692.04
Sweden,Electronics,Flowers,91.5,0.706,0.691,3.5,191,321.86
Sweden,Electronics,"Flyga som en ripa - Från ""Ett sista race""",20.0,0.729,0.721,50.0,178,246.42000000000002
Sweden,Electronics,Fri till slut - Spotify Singles,41.666666666666664,0.488,0.506,48.0,157,204.16
Sweden,Electronics,Fånga mig när jag faller,64.82976190476191,0.676,0.47,33.07797619047619,701,1218.06
Sweden,Electronics,GRISARNA TILL BACON,16.0,0.795,0.837,49.0,175,445.62
Sweden,Electronics,GYNEKOLOGEN,64.1969696969697,0.667,0.879,32.27272727272727,369,568.28
Sweden,Electronics,Gangster Värld,41.0,0.794,0.612,47.333333333333336,175,445.62
Sweden,Electronics,Gas,52.78333333333333,0.92005,0.6146499999999999,45.1875,332,649.78
Sweden,Electronics,Gläns över sjö och strand,57.0,0.23,0.104,43.0,178,246.42000000000002
Sweden,Electronics,Go,69.00074074074074,0.636,0.48,22.513015873015874,950,1754.46
Sweden,Electronics,Grät,64.87051282051281,0.703,0.369,31.76025641025641,701,1218.06
Sweden,Electronics,Hallelujah,80.3,0.364,0.378,20.3,178,246.42000000000002
Sweden,Electronics,Happy Xmas (War Is Over),78.66666666666667,0.34700000000000003,0.6,21.133333333333333,178,246.42000000000002
Sweden,Electronics,Happy Xmas (War Is Over) - Remastered 2010,86.125,0.321,0.64,11.696428571428571,353,692.04
Sweden,Electronics,Har Dig,65.4666977902272,0.562,0.43,18.081403672580144,2145,4418.150000000001
Sweden,Electronics,Have Yourself A Merry Little Christmas,86.0,0.438,0.178,21.0,178,246.42000000000002
Sweden,Electronics,Heartbreaker,64.0,0.702,0.588,45.75,157,204.16
Sweden,Electronics,Hej mitt vinterland,60.75,0.5487500000000001,0.462,45.5,178,246.42000000000002
Sweden,Electronics,Hey Ho,48.54772727272727,0.7285363636363636,0.5842090909090909,46.975,353,692.04
Sweden,Electronics,Hjärta,66.21775701844012,0.688,0.667,25.52374933099791,950,1754.46
Sweden,Electronics,Holly Jolly Christmas,78.31818181818181,0.647,0.465,19.545454545454547,353,692.04
Sweden,Electronics,Hoppas att jag gjorde allt jag kan,61.980769230769226,0.67,0.762,39.21153846153846,332,649.78
Sweden,Electronics,Houdini,91.35441176470587,0.744,0.789,7.316911764705883,793,1550.3
Sweden,Electronics,Hälsa Gud,59.0,0.779,0.893,48.0,178,246.42000000000002
Sweden,Electronics,I Remember Everything (feat. Kacey Musgraves),89.17007936507936,0.429,0.453,4.265140941434045,2896,5846.22
Sweden,Electronics,Ikväll Igen,65.98887976358095,0.617,0.529,8.212595495496432,4469,8777.9
Sweden,Electronics,In The City,63.5,0.736,0.754,28.5,157,204.16
Sweden,Electronics,Inatt (Inget Stoppar Oss Nu),62.31451413779371,0.644,0.561,26.50899243329351,1295,2595.41
Sweden,Electronics,Inget stoppar oss nu,49.0,0.686,0.913,4.0,319,551.59
Sweden,Electronics,Is It Love,74.23809523809524,0.43,0.788,16.38095238095238,332,649.78
Sweden,Electronics,Is It Over Now? (Taylor's Version) (From The Vault),74.70666666666666,0.596,0.6579999999999999,14.76,332,649.78
Sweden,Electronics,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),90.0,0.724,0.276,12.0,178,246.42000000000002
Sweden,Electronics,It's Beginning to Look a Lot like Christmas,81.07142857142857,0.331,0.22299999999999998,17.159090909090907,353,692.04
Sweden,Electronics,It's the Most Wonderful Time of the Year,75.48214285714286,0.234,0.526,21.666666666666664,353,692.04
Sweden,Electronics,Jag kommer hem igen till jul,61.083333333333336,0.313,0.323,41.83333333333333,353,692.04
Sweden,Electronics,Jag såg mamma kyssa tomten,60.75,0.746,0.583,43.0,178,246.42000000000002
Sweden,Electronics,Jingle Bell Rock,88.50811688311688,0.754,0.424,9.737012987012987,353,692.04
Sweden,Electronics,Jingle Bell Rock - Daryl's Version,84.0,0.666,0.8409999999999999,19.0,178,246.42000000000002
Sweden,Electronics,John Snow,59.5,0.855,0.485,45.75,178,246.42000000000002
Sweden,Electronics,Josefin,39.66584249084249,0.514,0.453,33.755311355311356,1243,2104.07
Sweden,Electronics,"Jul, jul strålande jul",61.07142857142857,0.255,0.11300000000000002,44.095238095238095,353,692.04
Sweden,Electronics,Julen är här,64.125,0.505,0.44,38.535714285714285,353,692.04
Sweden,Electronics,Julibarn,48.769230769230774,0.552,0.536,43.743589743589745,332,649.78
Sweden,Electronics,Juligen,60.09090909090909,0.637,0.701,46.18181818181818,178,246.42000000000002
Sweden,Electronics,KIKI,24.0,0.982,0.507,49.0,175,445.62
Sweden,Electronics,KOMMER DU IHÅG?,62.44444444444445,0.628,0.783,37.36111111111111,526,772.44
Sweden,Electronics,Kan Inte Gå,68.77777777777777,0.721,0.414,27.306878306878307,510,896.2
Sweden,Electronics,Kaxig,28.0,0.808,0.535,37.0,157,204.16
Sweden,Electronics,Kod Röd,62.14814814814815,0.795,0.505,37.56481481481482,544,1013.9000000000001
Sweden,Electronics,Komplicerat,67.35714285714285,0.503,0.8709999999999999,29.363095238095237,510,896.2
Sweden,Electronics,Konny,16.0,0.738,0.713,47.0,175,445.62
Sweden,Electronics,Konstnärer,56.62662337662337,0.7311428571428571,0.5946428571428571,41.72402597402598,332,649.78
Sweden,Electronics,Last Christmas - Single Version,77.88623737373737,0.733,0.598,11.221085858585859,699,1221.74
Sweden,Electronics,Lemonade,66.70928381962865,0.781,0.683,9.686648983200708,1214,2700.28
Sweden,Electronics,Let It Snow! Let It Snow! Let It Snow!,90.28571428571428,0.451,0.24,7.928571428571429,353,692.04
Sweden,Electronics,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),85.16666666666666,0.652,0.259,12.555555555555555,353,692.04
Sweden,Electronics,Likkle Boy,58.17255892255892,0.858,0.706,38.42760942760943,544,1013.9000000000001
Sweden,Electronics,Lokalisering,51.2,0.8400000000000001,0.42800000000000005,46.0,178,246.42000000000002
Sweden,Electronics,Lose Control,88.74330326033854,0.561,0.604,3.0620351588911427,4291,8531.48
Sweden,Electronics,Lovin On Me,94.12175297113752,0.943,0.558,4.542084040747029,793,1550.3
Sweden,Electronics,Loyal,65.0,0.743,0.591,42.857142857142854,157,204.16
Sweden,Electronics,Lucia (Så mörk är natten),44.0,0.292,0.0228,48.0,178,246.42000000000002
Sweden,Electronics,Låt Mig Va,64.19658674191625,0.565,0.714,7.972586156763838,3005,5999.83
Sweden,Electronics,Malaika,66.68253968253968,0.639,0.522,29.429453262786595,510,896.2
Sweden,Electronics,Mandy,50.5,0.669,0.608,49.0,175,445.62
Sweden,Electronics,Mandy Moore,13.0,0.761,0.59,3.0,199,299.32
Sweden,Electronics,Memory Lane,66.69084716900808,0.64,0.66,26.022137079608342,544,1013.9000000000001
Sweden,Electronics,Mer jul (Klassisk Version),27.410714285714285,0.63,0.804,49.535714285714285,353,692.04
Sweden,Electronics,Merry Christmas,82.32692307692308,0.594,0.935,17.115384615384613,353,692.04
Sweden,Electronics,Merry Christmas Everyone,85.5,0.534,0.904,12.0,178,246.42000000000002
Sweden,Electronics,Meu Hobby - Ao Vivo,71.0,0.719,0.934,7.0,191,321.86
Sweden,Electronics,Minns ikväll,55.23076923076923,0.502,0.551,47.23076923076923,175,445.62
Sweden,Electronics,Mistletoe,87.46428571428572,0.657,0.56,10.410714285714285,353,692.04
Sweden,Electronics,My Love Mine All Mine,97.75,0.504,0.308,4.0,366,767.48
Sweden,Electronics,Natten blir till dag,67.0,0.323,0.614,32.894230769230774,332,649.78
Sweden,Electronics,Now And Then,69.71428571428571,0.442,0.6049999999999999,18.142857142857142,175,445.62
Sweden,Electronics,Now That We Don't Talk (Taylor's Version) (From The Vault),64.75,0.793,0.512,22.0,332,649.78
Sweden,Electronics,Nu säger vi godnatt,52.5,0.493,0.0509,49.0,178,246.42000000000002
Sweden,Electronics,Nu tändas tusen juleljus,63.733333333333334,0.18326666666666663,0.10049999999999999,42.0,178,246.42000000000002
Sweden,Electronics,När lyktorna tänds – Spotify Singles,62.85,0.494,0.819,36.53333333333333,332,649.78
Sweden,Electronics,O helga natt,63.2,0.265,0.294,43.7,178,246.42000000000002
Sweden,Electronics,On My Love,68.93630952380953,0.492,0.688,21.91845238095238,701,1218.06
Sweden,Electronics,"One Of The Girls (with JENNIE, Lily Rose Depp)",97.69444444444444,0.522,0.641,2.5,440,858.26
Sweden,Electronics,One Of Your Girls,85.17532467532467,0.629,0.654,11.99025974025974,332,649.78
Sweden,Electronics,Out Of The Woods (Taylor's Version),0.0,0.547,0.885,49.0,157,204.16
Sweden,Electronics,Paint The Town Red,88.47142857142856,0.8640000000000001,0.556,11.035714285714285,332,649.78
Sweden,Electronics,Pistol - Spotify Singles,19.0,0.678,0.513,49.0,157,204.16
Sweden,Electronics,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),95.78571428571428,0.855,0.678,3.2142857142857144,440,858.26
Sweden,Electronics,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,93.95238095238095,0.8549999999999999,0.678,5.285714285714286,191,321.86
Sweden,Electronics,Prada,90.38839115426173,0.638,0.717,3.7408035383230045,2361,4656.05
Sweden,Electronics,Praise Jah In The Moonlight,92.67884615384615,0.66,0.7270000000000001,3.3576923076923073,594,1377.35
Sweden,Electronics,Problem,51.6,0.8949999999999999,0.356,44.4,178,246.42000000000002
Sweden,Electronics,Psykos,58.14743589743589,0.745,0.314,37.31623931623932,523,971.64
Sweden,Electronics,Que Pasa?,61.421052631578945,0.707,0.882,41.26315789473684,353,692.04
Sweden,Electronics,RAGGARBILAR (WARRA WARRA),68.28571428571429,0.6979999999999998,0.848,29.285714285714285,157,204.16
Sweden,Electronics,RID MIG SOM EN DALAHÄST,71.38969404186795,0.556,0.674,21.809017713365538,510,896.2
Sweden,Electronics,ROM & COLA,54.0,0.715,0.742,23.0,191,321.86
Sweden,Electronics,Raggar-Ren,64.0,0.518,0.8000000000000002,44.333333333333336,178,246.42000000000002
Sweden,Electronics,Ramla,61.95000000000001,0.503,0.536,34.65,544,1013.9000000000001
Sweden,Electronics,Rik När Jag Dör,29.0,0.868,0.464,36.0,157,204.16
Sweden,Electronics,Rockin' Around The Christmas Tree,91.67207792207792,0.589,0.472,6.021103896103896,353,692.04
Sweden,Electronics,SIKINA,60.66666666666667,0.673,0.875,38.0,369,568.28
Sweden,Electronics,Sankta Lucia,50.0,0.23,0.091,45.0,178,246.42000000000002
Sweden,Electronics,Sankta Lucia (Ute är mörkt och kallt),52.0,0.608,0.0403,44.0,178,246.42000000000002
Sweden,Electronics,Santa Lucia (Luciasången),50.0,0.575,0.239,46.0,178,246.42000000000002
Sweden,Electronics,Santa Tell Me,90.63247863247864,0.525,0.621,7.207264957264957,353,692.04
Sweden,Electronics,Santa Tell Me - Naughty Version,35.5,0.664,0.665,49.0,178,246.42000000000002
Sweden,Electronics,Saudade,68.63636363636364,0.528,0.557,25.818181818181817,157,204.16
Sweden,Electronics,Say Don't Go (Taylor's Version) (From The Vault),71.66666666666667,0.626,0.547,18.833333333333336,332,649.78
Sweden,Electronics,Ser du månen där du är ikväll? (Tillsammans igen),65.36405529953917,0.469,0.382,36.50691244239631,353,692.04
Sweden,Electronics,Si No Estás,97.28253968253968,0.537,0.421,3.098412698412698,510,896.2
Sweden,Electronics,Silent Night,51.27272727272727,0.42900000000000005,0.136,47.81818181818182,178,246.42000000000002
Sweden,Electronics,Six Feet Under,65.5,0.448,0.917,20.0,249,536.4
Sweden,Electronics,Sleigh Ride,83.6,0.529,0.772,19.0,178,246.42000000000002
Sweden,Electronics,Snowman,89.50313479623824,0.716,0.512,8.512539184952978,353,692.04
Sweden,Electronics,Soldat,68.22744360902256,0.805,0.623,26.51691729323308,332,649.78
Sweden,Electronics,Somna,64.27898550724638,0.30595652173913046,0.07339130434782608,34.974637681159415,510,896.2
Sweden,Electronics,Sprinter,93.72727272727273,0.916,0.583,8.818181818181818,157,204.16
Sweden,Electronics,Stad i ljus,61.0,0.375,0.425,45.0,178,246.42000000000002
Sweden,Electronics,Staffan var en stalledräng,43.0,0.358,0.136,49.0,178,246.42000000000002
Sweden,Electronics,Steppaz,42.666666666666664,0.52,0.639,51.666666666666664,175,445.62
Sweden,Electronics,Stjärnorna,63.5,0.39333333333333337,0.06853333333333333,40.8526936026936,510,896.2
Sweden,Electronics,Stockholm,50.25,0.436,0.388,48.5,175,445.62
Sweden,Electronics,"Stockholm, Sweden",62.5,0.748,0.588,39.55,353,692.04
Sweden,Electronics,Strangers,96.04298941798942,0.628,0.523,4.067460317460317,701,1218.06
Sweden,Electronics,Style (Taylor's Version),0.0,0.575,0.824,44.0,157,204.16
Sweden,Electronics,Suburban Legends (Taylor's Version) (From The Vault),0.0,0.699,0.621,50.0,157,204.16
Sweden,Electronics,TOO MUCH,55.0,0.758,0.703,38.0,157,204.16
Sweden,Electronics,Teddybjörnen Fredriksson,13.5,0.504,0.252,50.0,157,204.16
Sweden,Electronics,Thank You (Not So Bad),85.63433073950316,0.673,0.9499999999999998,3.6877577084473634,2433,4927.66
Sweden,Electronics,The Christmas Song (Merry Christmas To You),75.93333333333334,0.3124,0.12566666666666668,23.933333333333334,178,246.42000000000002
Sweden,Electronics,The Door,85.45217391304348,0.731,0.861,2.3442028985507246,1078,2204.25
Sweden,Electronics,The Night We Met,80.90625,0.545,0.366,12.59375,353,692.04
Sweden,Electronics,This Is Halloween,57.5,0.567,0.508,42.0,332,649.78
Sweden,Electronics,Tills jag somnar,12.0,0.622,0.663,48.0,175,445.62
Sweden,Electronics,Tillsammans,63.53333333333334,0.763,0.701,34.85277777777778,544,1013.9000000000001
Sweden,Electronics,"Tomten, jag vill ha en riktig jul",61.43,0.68,0.393,42.08,353,692.04
Sweden,Electronics,Twogunkid,50.4,0.62,0.457,46.2,178,246.42000000000002
Sweden,Electronics,Tänd Ett Ljus,23.0,0.833,0.598,49.5,178,246.42000000000002
Sweden,Electronics,Tänd ett ljus,64.51623376623377,0.678,0.558,36.71915584415584,353,692.04
